data|cod_cliente|es_centro|tipo_material|origem|cod_produto|lote|dias_em_estoque|produto|grupo_mercadoria|es_totalestoque|SKU
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST813/2|13|Chapa|Zincado|0.925|SKU_161
2025-08-04|5890|22D1|Materia Prima|E_PRG_REF     |BZN|GRP850|180|Bobina|Zincado|5.5|SKU_171
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/8|10|Chapa|Zincado|0.915|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSR405/6|11|Chapa|Zincado|0.857|SKU_162
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST813/3|13|Chapa|Zincado|0.924|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP016/5|45|Chapa|Zincado|0.652|SKU_163
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSR405/2|11|Chapa|Zincado|0.794|SKU_166
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GIN756/47|1095|Tira|Zincado|0.94|SKU_170
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSM421/6|11|Chapa|Zincado|0.948|SKU_166
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GSP040/03|10|Tira|Zincado|0.865|SKU_165
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GSM420|69|Bobina|Zincado|6.545|SKU_172
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GOF089/8|417|Chapa|Zincado|0.936|SKU_173
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GMX983|742|Bobina|Zincado|7.02|SKU_174
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP040/3|11|Chapa|Zincado|0.895|SKU_163
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GNB755/5|707|Tira|Zincado|0.744|SKU_175
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLU439/13|753|Tira|Zincado|0.425|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/3|248|Tira|Zincado|0.719|SKU_176
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST812/1|12|Chapa|Zincado|0.888|SKU_177
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/5|248|Tira|Zincado|0.565|SKU_176
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLE225/34|864|Tira|Zincado|0.565|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GNB755/4|707|Tira|Zincado|0.838|SKU_175
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSR405/1|11|Chapa|Zincado|0.799|SKU_166
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/7|248|Tira|Zincado|0.402|SKU_178
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSR405/8|11|Chapa|Zincado|0.86|SKU_162
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/2|10|Chapa|Zincado|0.919|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|RZN|GNM759/2|633|Rolo|Zincado|1.985|SKU_179
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/8|248|Tira|Zincado|0.827|SKU_178
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST812/2|12|Chapa|Zincado|0.885|SKU_177
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/13|10|Chapa|Zincado|0.77|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/4|248|Tira|Zincado|0.72|SKU_176
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST813/4|13|Chapa|Zincado|0.926|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSM421/3|11|Chapa|Zincado|0.949|SKU_166
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST813/7|13|Chapa|Zincado|0.927|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/10|248|Tira|Zincado|0.672|SKU_178
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GPD720|451|Bobina|Zincado|12.115|SKU_180
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GOF089/6|417|Chapa|Zincado|0.99|SKU_173
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GQP301/3|290|Chapa|Zincado|0.798|SKU_168
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSR405/3|11|Chapa|Zincado|0.795|SKU_166
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GSO999|55|Bobina|Zincado|12.96|SKU_181
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GPD715/09|138|Chapa|Zincado|0.888|SKU_182
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GQQ535/4|203|Tira|Zincado|0.919|SKU_164
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/9|248|Tira|Zincado|0.83|SKU_178
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GPH389|433|Bobina|Zincado|11.815|SKU_180
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GQQ012/11|203|Tira|Zincado|0.66|SKU_164
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP040/6|11|Chapa|Zincado|0.757|SKU_163
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/7|10|Chapa|Zincado|0.915|SKU_161
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GRX727|143|Bobina|Zincado|9.86|SKU_183
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GPN113|406|Bobina|Zincado|10.065|SKU_180
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSM421/5|11|Chapa|Zincado|0.945|SKU_166
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GSX375|12|Bobina|Zincado|7.515|SKU_184
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/2|248|Tira|Zincado|0.35|SKU_176
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GIN756/48|1095|Tira|Zincado|0.94|SKU_170
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST813/6|13|Chapa|Zincado|0.924|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP040/1|11|Chapa|Zincado|0.899|SKU_163
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP013/2|48|Chapa|Zincado|0.981|SKU_177
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP013/1|48|Chapa|Zincado|0.98|SKU_177
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP040/2|11|Chapa|Zincado|0.895|SKU_163
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/6|248|Tira|Zincado|0.401|SKU_178
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GQQ012/5|203|Tira|Zincado|0.918|SKU_164
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST812/3|12|Chapa|Zincado|0.886|SKU_177
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GQP301/2|290|Chapa|Zincado|0.798|SKU_168
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/3|10|Chapa|Zincado|0.918|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSM421/2|11|Chapa|Zincado|0.948|SKU_166
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GIN756/44|1095|Tira|Zincado|0.94|SKU_170
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/4|10|Chapa|Zincado|0.921|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLH882/01|749|Tira|Zincado|0.39|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLE245/40|887|Tira|Zincado|0.385|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/1|10|Chapa|Zincado|0.919|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/12|10|Chapa|Zincado|0.914|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GSP040/06|10|Tira|Zincado|0.675|SKU_165
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GMX446/1|248|Tira|Zincado|0.347|SKU_176
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST813/5|13|Chapa|Zincado|0.925|SKU_161
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GSX143|13|Bobina|Zincado|11.88|SKU_185
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GSP040/04|10|Tira|Zincado|0.87|SKU_165
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLE247/01|753|Tira|Zincado|0.495|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST812/11|12|Chapa|Zincado|0.439|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GJI136/9|1194|Chapa|Zincado|0.915|SKU_173
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP016/10|45|Chapa|Zincado|0.666|SKU_163
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GSX149|13|Bobina|Zincado|10.775|SKU_185
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/10|10|Chapa|Zincado|0.918|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST812/10|12|Chapa|Zincado|0.959|SKU_161
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GSR409|41|Bobina|Zincado|8.555|SKU_186
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLE244/2|964|Tira|Zincado|0.955|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GOE298/9|571|Chapa|Zincado|0.916|SKU_168
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/9|10|Chapa|Zincado|0.92|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLE244/1|964|Tira|Zincado|0.955|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST812/5|12|Chapa|Zincado|0.958|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GIN756/46|1095|Tira|Zincado|0.935|SKU_170
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GIN756/45|1095|Tira|Zincado|0.935|SKU_170
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP040/5|11|Chapa|Zincado|0.896|SKU_163
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLH893/11|754|Tira|Zincado|0.405|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST812/4|12|Chapa|Zincado|0.887|SKU_177
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GPD715/5|138|Chapa|Zincado|0.883|SKU_182
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSM421/4|11|Chapa|Zincado|0.961|SKU_166
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GSP040/05|10|Tira|Zincado|0.87|SKU_165
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP013/7|48|Chapa|Zincado|0.982|SKU_177
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GOA655|602|Bobina|Zincado|8.965|SKU_169
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GST812/6|12|Chapa|Zincado|0.96|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/5|10|Chapa|Zincado|0.921|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSM421/1|11|Chapa|Zincado|0.949|SKU_166
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSR405/5|11|Chapa|Zincado|0.858|SKU_162
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|RZN|GNM759/1|633|Rolo|Zincado|2.135|SKU_179
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GLE225/35|864|Tira|Zincado|0.565|SKU_167
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/6|10|Chapa|Zincado|0.918|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSV077/11|10|Chapa|Zincado|0.918|SKU_161
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GIN756/49|1095|Tira|Zincado|0.94|SKU_170
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GOF089/7|417|Chapa|Zincado|0.994|SKU_173
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSR405/4|11|Chapa|Zincado|0.599|SKU_166
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GIL932/7|1302|Chapa|Zincado|0.336|SKU_187
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GPD715/7|138|Chapa|Zincado|0.889|SKU_182
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GSX148|13|Bobina|Zincado|8.23|SKU_184
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GPD715/8|138|Chapa|Zincado|0.885|SKU_182
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|TZN|GSP040/01|10|Tira|Zincado|0.865|SKU_165
2025-08-04|5890|2401|Materia Prima|E_PRG_REF|BZN|GSV648|14|Bobina|Zincado|11.61|SKU_185
2025-08-04|5890|2401|Produto Acabado|S_PRG_REF|CZN|GSP016/4|45|Chapa|Zincado|0.897|SKU_163
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GQB961/9|331|Rolo|Zincado|0.678|SKU_188
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RFF|GSX108/9|4|Rolo|Laminado a Frio|1.169|SKU_189
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GOQ774/4|375|Rolo|Zincado|0.496|SKU_190
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GRG784/8|175|Rolo|Zincado|1.049|SKU_191
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSE305/7|89|Rolo|Zincado|1.407|SKU_192
2025-08-04|7520|1101|Materia Prima|E_PRG_REF|BZN|GSR787/6|21|Bobina|Zincado|1.415|SKU_193
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GQD451/9|340|Rolo|Zincado|1.029|SKU_194
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GFU395/1|1483|Rolo|Zincado|0.92|SKU_195
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GST844/6|11|Rolo|Zincado|0.559|SKU_196
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GRG784/9|175|Rolo|Zincado|1.044|SKU_191
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GFU395/3|1483|Rolo|Zincado|0.902|SKU_195
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GOQ774/3|375|Rolo|Zincado|0.554|SKU_190
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GRG784/7|175|Rolo|Zincado|1.018|SKU_197
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GPL132/7|375|Rolo|Zincado|0.71|SKU_198
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GPT799/12|350|Rolo|Zincado|0.7|SKU_188
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GFU395/4|1483|Rolo|Zincado|0.562|SKU_199
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSX068/1|7|Rolo|Zincado|0.625|SKU_200
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GPT799/3|353|Rolo|Zincado|0.987|SKU_201
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GHC774/7|1404|Rolo|Zincado|0.976|SKU_202
2025-08-04|7520|1101|Materia Prima|E_PRG_REF|BZN|GSR787/1|21|Bobina|Zincado|1.144|SKU_203
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GPT799/13|350|Rolo|Zincado|0.738|SKU_188
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GST844/5|18|Rolo|Zincado|1.291|SKU_204
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GPT799/11|350|Rolo|Zincado|0.702|SKU_188
2025-08-04|7520|1101|Materia Prima|E_PRG_REF|BZN|GSX070/5|6|Bobina|Zincado|1.443|SKU_205
2025-08-04|7520|32D1|Materia Prima|E_PRG_REF     |BZN|GSS009|38|Bobina|Zincado|12.605|SKU_206
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSG114/9|30|Rolo|Zincado|0.432|SKU_207
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GRG784/6|175|Rolo|Zincado|1.028|SKU_197
2025-08-04|7520|1101|Materia Prima|E_PRG_REF|BZN|GSR787/2|21|Bobina|Zincado|1.1|SKU_203
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RFF|GSX108/11|4|Rolo|Laminado a Frio|1.056|SKU_189
2025-08-04|7520|1101|Materia Prima|E_PRG_REF|BZN|GSX070/4|6|Bobina|Zincado|1.328|SKU_205
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GPL132/8|375|Rolo|Zincado|0.725|SKU_198
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RFF|GSX108/6|4|Rolo|Laminado a Frio|1.161|SKU_189
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GRG784/10|175|Rolo|Zincado|1.05|SKU_191
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GOQ774/2|375|Rolo|Zincado|0.538|SKU_190
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RFF|GSX108/10|4|Rolo|Laminado a Frio|1.102|SKU_189
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GOQ774/5|375|Rolo|Zincado|0.548|SKU_190
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GQD451/8|340|Rolo|Zincado|1.168|SKU_194
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RFF|GSX108/7|4|Rolo|Laminado a Frio|1.16|SKU_189
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GHC774/8|1404|Rolo|Zincado|0.774|SKU_202
2025-08-04|7520|1101|Materia Prima|E_PRG_REF|BFF|GSX872|10|Bobina|Laminado a Frio|10.08|SKU_134
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSX068/6|7|Rolo|Zincado|1.334|SKU_208
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GMD523/10|824|Rolo|Zincado|0.704|SKU_195
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GQD451/10|340|Rolo|Zincado|1.035|SKU_194
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSX068/5|7|Rolo|Zincado|1.363|SKU_208
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSX068/8|7|Rolo|Zincado|1.261|SKU_208
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GHC774/6|1404|Rolo|Zincado|0.982|SKU_202
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GFU395/5|1483|Rolo|Zincado|0.79|SKU_199
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GPL132/14|375|Rolo|Zincado|0.731|SKU_198
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSX068/7|7|Rolo|Zincado|1.335|SKU_208
2025-08-04|7520|1101|Materia Prima|E_MFL_QP|BZN|GSX981|7|Bobina|Zincado|11.52|SKU_209
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GQD451/6|340|Rolo|Zincado|1.164|SKU_194
2025-08-04|7520|1101|Materia Prima|E_PRG_REF|BZN|GSX982|7|Bobina|Zincado|3.51|SKU_210
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GRG784/3|175|Rolo|Zincado|1.025|SKU_197
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GQD451/7|340|Rolo|Zincado|1.092|SKU_194
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GRG784/4|175|Rolo|Zincado|1.028|SKU_197
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GRG784/5|175|Rolo|Zincado|1.061|SKU_197
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GFU395/2|1483|Rolo|Zincado|0.938|SKU_195
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GFU395/6|1483|Rolo|Zincado|0.57|SKU_199
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GOQ774/1|375|Rolo|Zincado|0.56|SKU_190
2025-08-04|7520|32D1|Materia Prima|E_PRG_REF     |BZN|GSR001|45|Bobina|Zincado|12.13|SKU_211
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GQD451/5|340|Rolo|Zincado|1.17|SKU_194
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSG114/7|30|Rolo|Zincado|0.437|SKU_207
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RFF|GSX108/8|4|Rolo|Laminado a Frio|1.048|SKU_189
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSG114/8|30|Rolo|Zincado|0.44|SKU_207
2025-08-04|7520|32D1|Produto Acabado|S_PRG_REF     |RZN|GPL132/9|375|Rolo|Zincado|0.737|SKU_198
2025-08-04|7520|1101|Materia Prima|E_PRG_REF|BZN|GSX070/6|6|Bobina|Zincado|1.432|SKU_205
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GSG114/12|30|Rolo|Zincado|0.654|SKU_212
2025-08-04|7520|1101|Produto Acabado|S_PRG_REF|RZN|GST844/2|18|Rolo|Zincado|1.001|SKU_213
2025-08-04|7866|1101|Produto Acabado|S_PRG_REF|RFF|GSK198/5|77|Rolo|Laminado a Frio|1.422|SKU_214
2025-08-04|7866|32D1|Materia Prima|E_PRG_REF     |BFE|GSL098|76|Bobina|Laminado a Frio|7.088|SKU_215
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |RFE|GLL761/4|739|Rolo|Laminado a Frio|1.27|SKU_216
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSP835|52|Bobina|Laminado a Frio|7.216|SKU_217
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSP834|52|Bobina|Laminado a Frio|7.218|SKU_217
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSL082|76|Bobina|Laminado a Frio|8.64|SKU_215
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSQ095|49|Bobina|Laminado a Frio|7.652|SKU_217
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |CZN|GSQ155/2|33|Chapa|Zincado|1.191|SKU_218
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |RFE|GLM385/1|739|Rolo|Laminado a Frio|0.653|SKU_216
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |CZN|GSQ155/4|33|Chapa|Zincado|1.174|SKU_218
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSA603|133|Bobina|Laminado a Frio|8.454|SKU_215
2025-08-04|7866|32D1|Materia Prima|E_PRG_REF     |BFE|GSK341|80|Bobina|Laminado a Frio|6.598|SKU_219
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSJ892|82|Bobina|Laminado a Frio|10.562|SKU_220
2025-08-04|7866|32D1|Materia Prima|E_PRG_REF     |BFE|GSI986|87|Bobina|Laminado a Frio|7.656|SKU_215
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSP833|52|Bobina|Laminado a Frio|5.758|SKU_217
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSQ461|48|Bobina|Laminado a Frio|7.946|SKU_217
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSQ094|49|Bobina|Laminado a Frio|7.44|SKU_217
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSC122|126|Bobina|Laminado a Frio|7.798|SKU_215
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFF|GSO165|60|Bobina|Laminado a Frio|12.25|SKU_221
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |RFE|GLM385/4|739|Rolo|Laminado a Frio|0.601|SKU_216
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSP677|53|Bobina|Laminado a Frio|6.612|SKU_217
2025-08-04|7866|32D1|Materia Prima|E_PRG_REF     |BFE|GSK339|80|Bobina|Laminado a Frio|7.134|SKU_222
2025-08-04|7866|1101|Produto Acabado|S_PRG_REF|RFF|GSK198/6|77|Rolo|Laminado a Frio|1.416|SKU_214
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |CZN|GSQ155/1|33|Chapa|Zincado|1.191|SKU_218
2025-08-04|7866|1101|Materia Prima|E_PRG_REF|BFE|GSJ573|83|Bobina|Laminado a Frio|10.256|SKU_220
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |RFE|GLL761/5|739|Rolo|Laminado a Frio|1.302|SKU_216
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |RFE|GLM385/3|739|Rolo|Laminado a Frio|0.656|SKU_216
2025-08-04|7866|32D1|Materia Prima|E_PRG_REF     |BFE|GSI975|87|Bobina|Laminado a Frio|4.374|SKU_219
2025-08-04|7866|32D1|Materia Prima|E_PRG_REF     |BZN|GSQ155|49|Bobina|Zincado|0.121|SKU_223
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |CZN|GSQ155/3|33|Chapa|Zincado|1.175|SKU_218
2025-08-04|7866|32D1|Produto Acabado|S_PRG_REF     |RFE|GLM385/2|739|Rolo|Laminado a Frio|0.649|SKU_216
2025-08-04|7866|32D1|Materia Prima|E_PRG_REF     |BFE|GSK340|80|Bobina|Laminado a Frio|6.236|SKU_219
2025-08-04|7866|1101|Produto Acabado|S_PRG_REF|RFF|GSK198/4|77|Rolo|Laminado a Frio|1.414|SKU_214
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSJ698/6|32|Rolo|Zincado|0.922|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSQ369/7|19|Rolo|Zincado|1.444|SKU_225
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ890/1|13|Rolo|Laminado a Quente|1.208|SKU_226
