data|cod_cliente|lote|origem|zs_gr_mercad|produto|cod_produto|zs_centro|zs_cidade|zs_uf|zs_peso_liquido|giro_sku_cliente|SKU
2024-08-27|10179|GPT328/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.251|149.28229125638236|SKU_30
2024-08-27|10179|GPT328/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.248|149.28229125638236|SKU_30
2024-08-27|10179|GPT391/2|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.192|115.44560009677238|SKU_18
2024-08-27|10179|GPU588/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|0.6|19.243884721359226|SKU_32
2024-08-27|10179|GPT023/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.251|19.243884721359226|SKU_32
2024-08-27|10179|GPT390/9|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.149|115.44560009677238|SKU_18
2024-08-27|10179|GPT395/8|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.548|367.3937674833799|SKU_3
2024-08-27|10179|GPT395/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.555|367.3937674833799|SKU_3
2024-08-27|34547|GQB295/1|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|3.72|306.7530141036601|SKU_86
2024-08-27|10179|GPT399/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.525|367.3937674833799|SKU_3
2024-08-27|10179|GPT391/3|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.183|115.44560009677238|SKU_18
2024-08-27|10179|GPT395/7|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.568|367.3937674833799|SKU_3
2024-08-27|9323|GPH814/12|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|DIADEMA|SP|0.814|32.966287366975244|SKU_330
2024-08-27|10179|GPT391/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.177|115.44560009677238|SKU_18
2024-08-27|10179|GPU588/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|0.594|19.243884721359226|SKU_32
2024-08-27|10179|GPT392/6|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.116|115.44560009677238|SKU_18
2024-08-27|10179|GPT399/3|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.473|367.3937674833799|SKU_3
2024-08-27|10179|GPT399/2|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.471|367.3937674833799|SKU_3
2024-08-27|10179|GPT399/4|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.452|367.3937674833799|SKU_3
2024-08-27|10179|GPT399/1|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.457|367.3937674833799|SKU_3
2024-08-27|34547|GQB295/2|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|3.692|306.7530141036601|SKU_86
2024-08-27|34547|GPT337/4|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|4.684|275.0197786711969|SKU_87
2024-08-27|34547|GPT337/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|4.704|275.0197786711969|SKU_87
2024-08-27|10179|GPU590/1|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.458|149.28229125638236|SKU_30
2024-08-27|10179|GPU589/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.204|149.28229125638236|SKU_30
2024-08-27|10179|GPT023/9|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|0.66|26.290432116052425|SKU_31
2024-08-27|10179|GPT023/7|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.332|26.290432116052425|SKU_31
2024-08-27|10179|GPU590/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.473|149.28229125638236|SKU_30
2024-08-27|10179|GPU590/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.452|149.28229125638236|SKU_30
2024-08-27|10179|GPT391/6|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.169|115.44560009677238|SKU_18
2024-08-27|10179|GPT391/1|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.187|115.44560009677238|SKU_18
2024-08-27|10179|GPU590/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.478|149.28229125638236|SKU_30
2024-08-27|10179|GPT392/8|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.108|115.44560009677238|SKU_18
2024-08-27|10179|GPT390/8|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.13|115.44560009677238|SKU_18
2024-08-27|10179|GPX283/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.227|149.28229125638236|SKU_30
2024-08-27|10179|GPX283/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.192|149.28229125638236|SKU_30
2024-08-27|10179|GPT399/6|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.544|367.3937674833799|SKU_3
2024-08-27|10179|GPT392/7|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.121|115.44560009677238|SKU_18
2024-08-27|10179|GPX283/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.211|149.28229125638236|SKU_30
2024-08-27|9323|GPD166/9|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|DIADEMA|SP|1.198|6.378289280531486|SKU_296
2024-08-27|9323|GNT352/1|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|DIADEMA|SP|1.135|14.04701271492559|SKU_281
2024-08-27|9323|GPK615/3|PRG|ZINCADO|Rolo|RZN|1101|DIADEMA|SP|1.972|26.655485439774683|SKU_287
2024-08-27|9323|GNT352/10|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|DIADEMA|SP|0.877|13.570830210308186|SKU_277
2024-08-27|10179|GPU588/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|0.607|19.243884721359226|SKU_32
2024-08-27|10179|GPT328/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.308|149.28229125638236|SKU_30
2024-08-27|10179|GPT391/4|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.193|115.44560009677238|SKU_18
2024-08-27|10179|GPT395/6|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.569|367.3937674833799|SKU_3
2024-08-27|34547|GPT379/7|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|3.014|306.7530141036601|SKU_86
2024-08-29|5890|GOE463/01|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.904|128.19357560884382|SKU_165
2024-08-29|5890|GPU690/5|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.877|86.84169828405096|SKU_327
2024-08-29|5890|GPU690/9|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.873|86.84169828405096|SKU_327
2024-08-29|5890|GPU690/2|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.878|86.84169828405096|SKU_327
2024-08-29|5890|GOX337/3|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.93|65.21401378666698|SKU_164
2024-08-29|5890|GOK932/6|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|1.002|17.17307001795332|SKU_326
2024-08-29|5890|GOK932/2|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|1.003|17.17307001795332|SKU_326
2024-08-29|13547|GOF496/001|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|3.365|246.3928996093086|SKU_379
2024-08-29|5890|GPT547/3|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.973|181.55085061639204|SKU_323
2024-08-29|5890|GOX337/6|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.927|65.21401378666698|SKU_164
2024-08-29|5890|GPU691/12|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.888|62.43805653093293|SKU_322
2024-08-29|5890|GPU691/13|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.891|62.43805653093293|SKU_322
2024-08-29|5890|GPU691/14|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.654|62.43805653093293|SKU_322
2024-08-29|7520|GOM579/11|PRG|ZINCADO|Rolo|RZN|1101|TIMBO|SC|0.87|11.333885666942834|SKU_347
2024-08-29|5890|GPU690/3|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.875|86.84169828405096|SKU_327
2024-08-29|7520|GQA196|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|10.28|4.863786163685862|SKU_361
2024-08-29|7520|GNQ688/1|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|1.394|33.36631283056552|SKU_358
2024-08-29|7520|GQA577|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|10.76|4.863786163685862|SKU_361
2024-08-29|7520|GOD813/8|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|1.128|66.52162522434881|SKU_349
2024-08-29|7520|GNT205/7|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|0.556|10.150364548811666|SKU_212
2024-08-29|13547|GQB471/1|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|12.872|156.25356817938285|SKU_64
2024-08-29|7520|GOM580/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|TIMBO|SC|1.497|33.57120117546222|SKU_189
2024-08-29|5890|GOK932/5|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.997|17.17307001795332|SKU_326
2024-08-29|5890|GPH141/12|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.973|181.55085061639204|SKU_323
2024-08-29|5890|GPH141/13|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.443|181.55085061639204|SKU_323
2024-08-29|5890|GPT547/1|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.929|181.55085061639204|SKU_323
2024-08-29|5890|GPT547/10|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.974|181.55085061639204|SKU_323
2024-08-29|5890|GPU690/8|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.876|86.84169828405096|SKU_327
2024-08-29|5890|GPU690/6|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.877|86.84169828405096|SKU_327
2024-08-29|5890|GOE463/4|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.589|128.19357560884382|SKU_165
2024-08-29|5890|GOE463/2|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.904|128.19357560884382|SKU_165
2024-08-29|7520|GOD813/5|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|1.06|66.52162522434881|SKU_349
2024-08-29|7520|GOD813/9|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|1.14|66.52162522434881|SKU_349
2024-08-29|7520|GNQ707/5|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|1.57|14.816993607787943|SKU_360
2024-08-29|7520|GPL132/10|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|0.694|10.587473463106697|SKU_198
2024-08-29|7520|GPL132/15|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|0.47|27.30926724137931|SKU_375
2024-08-29|7520|GNM919/5|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|1.661|33.36631283056552|SKU_358
2024-08-29|7520|GNM919/4|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|1.658|33.36631283056552|SKU_358
2024-08-29|7520|GPV150|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|8.755|4.863786163685862|SKU_361
2024-08-29|7520|GPL441/7|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|0.764|27.30926724137931|SKU_375
2024-08-29|7520|GQB046|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|9.04|4.863786163685862|SKU_361
2024-08-29|7520|GOD813/7|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|1.126|66.52162522434881|SKU_349
2024-08-29|7520|GOD813/6|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|1.124|66.52162522434881|SKU_349
2024-08-29|7520|GNT205/8|PRG|ZINCADO|Rolo|RZN|32D1|TIMBO|SC|0.526|10.150364548811666|SKU_212
2024-08-29|7520|GNQ707/1|PRG|ZINCADO|Bobina|BZN|32D1|TIMBO|SC|1.224|14.816993607787943|SKU_360
2024-08-29|10179|GPU621/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.341|54.600435097897034|SKU_36
2024-08-29|13547|GPU093/1|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|7.998|146.86087072293967|SKU_63
2024-08-29|7520|GOM579/12|PRG|ZINCADO|Rolo|RZN|1101|TIMBO|SC|0.882|11.333885666942834|SKU_347
2024-08-29|7520|GOM580/7|PRG|LAMINADO A FRIO|Rolo|RFF|1101|TIMBO|SC|1.449|33.57120117546222|SKU_189
2024-08-29|7520|GQC049/3|PRG|ZINCADO|Bobina|BZN|1101|TIMBO|SC|1.818|77.09715878672289|SKU_193
2024-08-29|7520|GOM579/10|PRG|ZINCADO|Rolo|RZN|1101|TIMBO|SC|0.824|11.333885666942834|SKU_347
2024-08-29|4967|GPX729/3|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.398|174.53445376186085|SKU_128
2024-08-29|4967|GPG699/4|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.365|60.229180467765964|SKU_125
2024-08-29|4967|GPX730/3|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.39|174.53445376186085|SKU_128
2024-08-29|10179|GQA953/2|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.067|42.81438603150502|SKU_337
2024-08-29|13547|GPU656/3|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|0.8|146.86087072293967|SKU_63
2024-08-29|10179|GPA112/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.702|6.010297744219966|SKU_321
2024-08-29|8903|GPG696/4|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.175|24.156618932346667|SKU_243
2024-08-29|7520|GQC049/1|PRG|ZINCADO|Bobina|BZN|1101|TIMBO|SC|1.86|31.259217595466705|SKU_203
2024-08-29|4967|GOG315/1|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.169|58.26119797308365|SKU_139
2024-08-29|4967|GOF457/6|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.073|58.26119797308365|SKU_139
2024-08-29|4967|GOI862/1|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.337|58.26119797308365|SKU_139
2024-08-29|4967|GPX729/1|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.398|174.53445376186085|SKU_128
2024-08-29|4967|GPG699/3|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.361|60.229180467765964|SKU_125
2024-08-29|5890|GPT547/2|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.975|181.55085061639204|SKU_323
2024-08-29|5890|GOX337/4|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.934|65.21401378666698|SKU_164
2024-08-29|5890|GOX337/5|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.933|65.21401378666698|SKU_164
2024-08-29|5890|GPT547/11|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.21|181.55085061639204|SKU_323
2024-08-29|5890|GPH141/8|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.978|181.55085061639204|SKU_323
2024-08-29|13547|GOC446/31|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|0.5|140.468869679396|SKU_76
2024-08-29|13547|GOD001/4|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|1.572|23.126642302697153|SKU_66
2024-08-29|13547|GOF496/010|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|2.045|246.3928996093086|SKU_379
2024-08-29|5890|GOK932/3|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.997|17.17307001795332|SKU_326
2024-08-29|10179|GPU784/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.374|154.79854208181712|SKU_11
2024-08-29|10179|GPU622/10|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.938|54.600435097897034|SKU_36
2024-08-29|10179|GPK393/1|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.469|8.305592077656867|SKU_17
2024-08-29|10179|GPU784/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.377|154.79854208181712|SKU_11
2024-08-29|10179|GPU784/2|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.363|154.79854208181712|SKU_11
2024-08-29|10179|GPT344/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.138|27.197435376212585|SKU_343
2024-08-29|10179|GPT344/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.133|27.197435376212585|SKU_343
2024-08-29|8903|GPG696/3|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.154|24.156618932346667|SKU_243
2024-08-29|4967|GPX730/2|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.388|174.53445376186085|SKU_128
2024-08-29|4967|GPX729/2|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.392|174.53445376186085|SKU_128
2024-08-29|4967|GPX728/4|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.392|174.53445376186085|SKU_128
2024-08-29|8903|GPU568/16|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.664|58.14490646712988|SKU_242
2024-08-29|8903|GPU568/17|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.658|58.14490646712988|SKU_242
2024-08-29|8903|GPT382/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.63|85.18003547969508|SKU_257
2024-08-29|8903|GPT382/11|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.662|37.2095926326052|SKU_228
2024-08-29|10179|GPU576/7|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.004|40.57287001454833|SKU_333
2024-08-29|10179|GPU576/9|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.008|40.57287001454833|SKU_333
2024-08-29|5890|GPT547/5|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.972|181.55085061639204|SKU_323
2024-08-29|5890|GPT547/4|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.975|181.55085061639204|SKU_323
2024-08-29|5890|GPH141/9|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.978|181.55085061639204|SKU_323
2024-08-29|5890|GOK932/4|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.997|17.17307001795332|SKU_326
2024-08-29|10179|GPU576/4|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.008|40.57287001454833|SKU_333
2024-08-29|5890|GPU691/11|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.888|62.43805653093293|SKU_322
2024-08-29|5890|GOE462/4|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.584|128.19357560884382|SKU_165
2024-08-29|5890|GOE463/3|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.904|128.19357560884382|SKU_165
2024-08-29|5890|GOE446/5|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|1.005|11.230110159118727|SKU_398
2024-08-29|5890|GPT547/6|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.977|181.55085061639204|SKU_323
2024-08-29|8903|GPT134/9|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.072|36.94628781234509|SKU_325
2024-08-29|10179|GQA953/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.066|42.81438603150502|SKU_337
2024-08-29|10179|GPL290/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.544|18.150478562776176|SKU_46
2024-08-29|10179|GPT331/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.005|89.50534764764159|SKU_310
2024-08-29|10179|GPU621/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.277|54.600435097897034|SKU_36
2024-08-29|13547|GOD001/01|PRG|ZINCADO|Chapa|CZN|2401|LONDRINA|PR|4.839|23.126642302697153|SKU_66
2024-08-29|10179|GPT344/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.144|27.197435376212585|SKU_343
2024-08-29|10179|GPU784/1|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.363|154.79854208181712|SKU_11
2024-08-29|10179|GPU784/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.362|154.79854208181712|SKU_11
2024-08-29|13547|GPU093/11|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|3.353|146.86087072293967|SKU_63
2024-08-29|10179|GPS034/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.179|89.50534764764159|SKU_310
2024-08-29|13547|GPU656/1|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|2.783|146.86087072293967|SKU_63
2024-08-29|10179|GQA953/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.059|42.81438603150502|SKU_337
2024-08-29|10179|GPL290/4|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.554|18.150478562776176|SKU_46
2024-08-29|10179|GPT331/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.006|89.50534764764159|SKU_310
2024-08-29|10179|GPU576/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.01|40.57287001454833|SKU_333
2024-08-29|10179|GPU576/6|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.01|40.57287001454833|SKU_333
2024-08-29|7520|GOM580/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|TIMBO|SC|1.448|33.57120117546222|SKU_189
2024-08-29|10179|GPU576/8|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.009|40.57287001454833|SKU_333
2024-08-29|13547|GPU655/1|PRG|ZINCADO|Rolo|RZN|1101|LONDRINA|PR|4.316|146.86087072293967|SKU_63
2024-08-29|8903|GPX705/4|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.548|6.835005452562704|SKU_240
2024-08-29|7520|GOM580/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|TIMBO|SC|1.496|33.57120117546222|SKU_189
2024-08-29|8903|GPT382/6|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.63|85.18003547969508|SKU_257
2024-08-29|7520|GQC049/2|PRG|ZINCADO|Bobina|BZN|1101|TIMBO|SC|1.833|77.09715878672289|SKU_193
2024-08-30|7520|GQD451/1|PRG|ZINCADO|Rolo|RZN|1101|TIMBO|SC|1.174|5.193005143955708|SKU_194
2024-08-30|7520|GQD451/2|PRG|ZINCADO|Rolo|RZN|1101|TIMBO|SC|1.148|5.193005143955708|SKU_194
2024-08-30|7520|GQD451/3|PRG|ZINCADO|Rolo|RZN|1101|TIMBO|SC|1.138|5.193005143955708|SKU_194
2024-08-30|4967|GNX833/3|PRG|LAMINADO A QUENTE|Chapa|CG|1101|POMPEIA|SP|1.97|69.69146469353463|SKU_138
2024-08-30|4967|GPX718/3|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.351|60.229180467765964|SKU_125
2024-08-30|4967|GPX718/6|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|POMPEIA|SP|2.359|60.229180467765964|SKU_125
2024-08-30|10179|GPH892/4|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.99|499.5192997543609|SKU_9
2024-08-30|10179|GPH892/5|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.994|499.5192997543609|SKU_9
2024-08-30|10179|GPT018/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|GUARULHOS|SP|1.805|69.25040178913086|SKU_16
2024-08-30|10179|GNA695/4|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.278|99.87390299010978|SKU_35
2024-08-30|10179|GNA695/7|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.355|99.87390299010978|SKU_35
2024-08-30|10179|GPT136/7|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.69|99.87390299010978|SKU_35
2024-08-30|8903|GPU642/4|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.816|2.9780751863337143|SKU_275
2024-08-30|8903|GPH508/4|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.906|63.09894137424466|SKU_236
2024-08-30|8903|GPH508/5|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.914|63.09894137424466|SKU_236
2024-08-30|8903|GPS823/12|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.84|84.1548276786056|SKU_247
2024-08-30|8903|GPU888/6|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.393|23.680748069612033|SKU_231
2024-08-30|10179|GPT366/8|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.283|31.504421325579486|SKU_311
